"filename", "language", "Dart", "comment", "blank", "total"
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\repositories\doctor_dashboard_repo.dart", "Dart", 33, 0, 7, 40
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\delete_doctor_account_usecase.dart", "Dart", 12, 0, 4, 16
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\doctor_accept_appointment_usecase.dart", "Dart", 12, 0, 4, 16
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\doctor_reject_appointment.dart", "Dart", 12, 0, 4, 16
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\get_all_doctor_reservations_usecase.dart", "Dart", 16, 0, 4, 20
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\get_doctor_appointments_by_day.dart", "Dart", 26, 0, 7, 33
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\get_doctor_profile_usecase.dart", "Dart", 13, 0, 4, 17
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\get_doctor_statistics_usecase.dart", "Dart", 14, 0, 4, 18
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\get_doctor_unhandled_appointments_usecase.dart", "Dart", 16, 0, 4, 20
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\get_id_remaining_days.dart", "Dart", 12, 0, 4, 16
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\get_practicing_remaining_days.dart", "Dart", 12, 0, 4, 16
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\get_subscription_remaining_days.dart", "Dart", 12, 0, 3, 15
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\update_doctor_id_usecase.dart", "Dart", 25, 0, 7, 32
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\update_doctor_personal_info_usecase.dart", "Dart", 14, 0, 5, 19
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\update_doctor_practicing_cirtification_usecase.dart", "Dart", 14, 0, 4, 18
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\update_doctor_profile_photo_usecase.dart", "Dart", 12, 0, 4, 16
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\domain\usecases\update_doctor_timetable_usecase.dart", "Dart", 14, 0, 5, 19
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\all_doctor_reservations\all_doctor_reservations_cubit.dart", "Dart", 46, 0, 10, 56
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\all_doctor_reservations\all_doctor_reservations_state.dart", "Dart", 12, 0, 6, 18
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\doctor_dashboard\doctor_dashboard_cubit.dart", "Dart", 106, 0, 11, 117
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\doctor_dashboard\doctor_dashboard_state.dart", "Dart", 35, 0, 12, 47
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\doctor_history\doctor_history_cubit.dart", "Dart", 6, 0, 3, 9
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\doctor_history\doctor_history_state.dart", "Dart", 7, 0, 4, 11
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\doctor_statistics\doctor_statistics_cubit.dart", "Dart", 24, 0, 6, 30
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\doctor_statistics\doctor_statistics_state.dart", "Dart", 12, 0, 6, 18
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\doctor_today_appointments\doctor_today_appointments_cubit.dart", "Dart", 44, 0, 10, 54
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\doctor_today_appointments\doctor_today_appointments_state.dart", "Dart", 16, 0, 6, 22
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\doctor_unhandled_appotinments\doctor_unhandled_appotinments_cubit.dart", "Dart", 88, 0, 13, 101
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\doctor_unhandled_appotinments\doctor_unhandled_appotinments_state.dart", "Dart", 23, 0, 7, 30
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\edit_doctor_personal_info\edit_doctor_personal_info_cubit.dart", "Dart", 6, 0, 3, 9
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\edit_doctor_personal_info\edit_doctor_personal_info_state.dart", "Dart", 7, 0, 4, 11
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\edit_doctor_profile\edit_doctor_profile_cubit.dart", "Dart", 79, 0, 17, 96
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\edit_doctor_profile\edit_doctor_profile_state.dart", "Dart", 31, 0, 3, 34
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\edit_doctor_timetable\edit_doctor_timetable_cubit.dart", "Dart", 6, 0, 3, 9
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\controllers\edit_doctor_timetable\edit_doctor_timetable_state.dart", "Dart", 7, 0, 4, 11
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\pages\all_doctor_reservations_view.dart", "Dart", 53, 0, 3, 56
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\pages\doctor_dashboard_view.dart", "Dart", 57, 0, 5, 62
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\pages\doctor_statistics.dart", "Dart", 60, 0, 4, 64
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\pages\edit_doctor_docs.dart", "Dart", 86, 1, 4, 91
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\pages\edit_doctor_personal_info_view.dart", "Dart", 46, 0, 3, 49
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\pages\edit_doctor_profile.dart", "Dart", 69, 0, 3, 72
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\pages\edit_doctor_timetable_view.dart", "Dart", 8, 0, 3, 11
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\pages\today_doctor_appointments_view.dart", "Dart", 55, 0, 3, 58
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\pages\unhandled_doctor_appointments_view.dart", "Dart", 80, 0, 3, 83
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\doctor_renew_day_count.dart", "Dart", 114, 2, 5, 121
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\doctor_today_appointments.dart", "Dart", 84, 0, 5, 89
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\doctor_unhandled_appointments.dart", "Dart", 131, 0, 5, 136
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\edit_profile\delete_account.dart", "Dart", 22, 0, 3, 25
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\edit_profile\update_card.dart", "Dart", 43, 0, 3, 46
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\edit_profile\update_id.dart", "Dart", 27, 0, 3, 30
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\edit_profile\update_personal.dart", "Dart", 17, 0, 3, 20
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\edit_profile\update_practicing.dart", "Dart", 29, 0, 3, 32
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\edit_profile\update_profile_photo_card.dart", "Dart", 70, 0, 3, 73
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\edit_profile\update_time_table.dart", "Dart", 12, 0, 3, 15
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\history\doctor_history_card.dart", "Dart", 75, 0, 3, 78
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\personal_info\edit_doctor_address.dart", "Dart", 44, 0, 4, 48
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\personal_info\edit_doctor_name_field.dart", "Dart", 30, 0, 3, 33
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\personal_info\edit_doctor_phone_field.dart", "Dart", 13, 0, 3, 16
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\personal_info\edit_doctor_speciality_filed.dart", "Dart", 16, 0, 3, 19
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_dashboard\presentation\widgets\popup_menu.dart", "Dart", 31, 0, 3, 34
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\data\datasources\doctor_detail_remote_datasource.dart", "Dart", 43, 0, 6, 49
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\data\models\appointment_model.dart", "Dart", 16, 0, 2, 18
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\data\models\doctor_detail_model.dart", "Dart", 12, 0, 2, 14
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\data\models\doctor_model.dart", "Dart", 93, 0, 4, 97
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\data\models\doctor_rate.dart", "Dart", 12, 0, 3, 15
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\data\models\user_doctor_rate.dart", "Dart", 16, 0, 3, 19
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\data\repositories\doctor_details_repo_impl.dart", "Dart", 21, 0, 6, 27
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\domain\entities\appointment_entity.dart", "Dart", 36, 0, 7, 43
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\domain\entities\doctor_detail_entity.dart", "Dart", 7, 0, 2, 9
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\domain\entities\doctor_entity.dart", "Dart", 83, 0, 6, 89
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\domain\entities\doctor_rate.dart", "Dart", 10, 0, 2, 12
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\domain\entities\doctor_specialization_entity.dart", "Dart", 8, 0, 1, 9
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\domain\entities\premium_doctor_rate.dart", "Dart", 13, 0, 2, 15
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\domain\entities\user_doctor_rate.dart", "Dart", 9, 0, 2, 11
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\domain\repositories\doctor_details_repo.dart", "Dart", 11, 0, 3, 14
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\domain\usecases\get_doctor_details_usecase.dart", "Dart", 33, 0, 5, 38
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\domain\usecases\get_doctor_reviews.dart", "Dart", 14, 0, 3, 17
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\presentation\cubit\doctor_details_cubit.dart", "Dart", 54, 0, 8, 62
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\presentation\cubit\doctor_details_state.dart", "Dart", 17, 0, 8, 25
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\presentation\pages\DoctorDetails.dart", "Dart", 55, 0, 5, 60
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\presentation\pages\all_reviews.dart", "Dart", 55, 0, 7, 62
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\presentation\widgets\address.dart", "Dart", 28, 0, 3, 31
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\presentation\widgets\appointments.dart", "Dart", 95, 0, 5, 100
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\presentation\widgets\divider.dart", "Dart", 11, 0, 3, 14
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\presentation\widgets\fees_card.dart", "Dart", 24, 0, 3, 27
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\presentation\widgets\header.dart", "Dart", 158, 0, 3, 161
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\presentation\widgets\info.dart", "Dart", 26, 0, 3, 29
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\presentation\widgets\rate_card.dart", "Dart", 20, 0, 3, 23
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\presentation\widgets\reviews.dart", "Dart", 50, 0, 4, 54
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_details\presentation\widgets\waiting.dart", "Dart", 30, 0, 3, 33
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\data\datasources\doctor_list_remote_datasource.dart", "Dart", 26, 0, 6, 32
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\data\repositories\doctor_list_repo_impl.dart", "Dart", 15, 0, 6, 21
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\domain\repositories\doctor_list_repo.dart", "Dart", 8, 0, 3, 11
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\domain\usecases\get_doctor_list_usecase.dart", "Dart", 41, 0, 6, 47
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\presentation\controllers\city_filter_cubit\doctor_city_filter_cubit.dart", "Dart", 38, 0, 9, 47
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\presentation\controllers\city_filter_cubit\doctor_city_filter_state.dart", "Dart", 12, 0, 6, 18
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\presentation\controllers\doctors_list_cubit\doctors_list_cubit.dart", "Dart", 25, 0, 7, 32
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\presentation\controllers\doctors_list_cubit\doctors_list_state.dart", "Dart", 12, 0, 8, 20
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\presentation\controllers\governorate_filter_cubit\doctor_governorate_filter_cubit.dart", "Dart", 38, 4, 7, 49
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\presentation\controllers\governorate_filter_cubit\doctor_governorate_filter_state.dart", "Dart", 15, 0, 7, 22
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\presentation\controllers\subcategory_filter_cubit\doctor_filter_cubit.dart", "Dart", 49, 0, 8, 57
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\presentation\controllers\subcategory_filter_cubit\doctor_filter_state.dart", "Dart", 15, 0, 7, 22
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\presentation\pages\citiy_filter_view.dart", "Dart", 77, 0, 6, 83
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\presentation\pages\doctors_list.dart", "Dart", 57, 0, 7, 64
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\presentation\pages\governorate_filter_view.dart", "Dart", 59, 27, 4, 90
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\presentation\pages\subcategory_filter_view.dart", "Dart", 46, 0, 4, 50
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\presentation\widgets\city_list_title.dart", "Dart", 20, 0, 4, 24
"d:\projects\flutter\49\49-mobile-app\lib\features\health_feature\doctor_filter\presentation\widgets\doctor_card.dart", "Dart", 117, 0, 4, 121
